,BYDLISTEK,BYDLISTEN,ESTRANA,JMENO,NSTRANA,PLATNOST_x,PORCISLO,POVOLANI,PRIJMENI,PSTRANA,STATOBCAN,TITULPRED,TITULZA,VEK,NAZEVCELK,NAZEVPLNY,NAZEV_STRE,PLATNOST_y,POCMANDCR,POCSTRVKO,SLOZENI,STAVREG,VSTRANA,ZKRATKAE30,ZKRATKAE8
697,562882,Varnsdorf,32,Zdeněk,720,0,12,"IT Expert, učitel",Štěpánek,720,CZ,Bc.,,31,Česká pirátská strana,,Česká pirátská strana,0,0,1,720,0,720,Česká pirátská strana,Piráti
698,1,Praha,32,Roman,720,0,13,"servis.technik,kodér,aktivista",Kučera,720,CZ,Ing.,,50,Česká pirátská strana,,Česká pirátská strana,0,0,1,720,0,720,Česká pirátská strana,Piráti
699,1,Praha,32,Ivan,720,0,14,bloger,Dérer,99,CZ,,,46,Česká pirátská strana,,Česká pirátská strana,0,0,1,720,0,720,Česká pirátská strana,Piráti
700,1,Praha,32,Adam,720,0,15,spisovatel,Skořepa,99,CZ,,,22,Česká pirátská strana,,Česká pirátská strana,0,0,1,720,0,720,Česká pirátská strana,Piráti
701,4,Ostrava,32,Petr,720,0,16,automatizační inženýr,Kopečný,720,CZ,Ing.,,30,Česká pirátská strana,,Česká pirátská strana,0,0,1,720,0,720,Česká pirátská strana,Piráti
702,550787,Strakonice,32,Jana,720,0,17,"kontakt.pracovník, publicistka",Rohová,720,CZ,,,27,Česká pirátská strana,,Česká pirátská strana,0,0,1,720,0,720,Česká pirátská strana,Piráti
703,599808,Příbor,32,Jiří,720,0,18,OSVČ,Demel,720,CZ,,,56,Česká pirátská strana,,Česká pirátská strana,0,0,1,720,0,720,Česká pirátská strana,Piráti
704,568775,Pustějov,32,Radek,720,0,19,"programátor,student FEI VŠB",Simkanič,720,CZ,,,25,Česká pirátská strana,,Česká pirátská strana,0,0,1,720,0,720,Česká pirátská strana,Piráti
705,1,Praha,32,Václav,720,0,20,tvůrce hlavolamů,Fořtík,99,CZ,,,43,Česká pirátská strana,,Česká pirátská strana,0,0,1,720,0,720,Česká pirátská strana,Piráti
706,554642,Mariánské Lázně,32,Petr,720,0,21,energetik,Třešňák,720,CZ,Ing.,,31,Česká pirátská strana,,Česká pirátská strana,0,0,1,720,0,720,Česká pirátská strana,Piráti
707,569810,Hradec Králové,32,Stanislav,720,0,22,programátor a student inf.,Štipl,720,CZ,Bc.,,25,Česká pirátská strana,,Česká pirátská strana,0,0,1,720,0,720,Česká pirátská strana,Piráti
708,555088,Havířov,32,Karel,720,0,23,právník a nezávislý publicista,Světnička,99,CZ,Mgr. Bc.,,53,Česká pirátská strana,,Česká pirátská strana,0,0,1,720,0,720,Česká pirátská strana,Piráti
709,3,Brno,32,Patrik,720,0,24,"stážista u senátora, student",Doležal,99,CZ,,,42,Česká pirátská strana,,Česká pirátská strana,0,0,1,720,0,720,Česká pirátská strana,Piráti
710,566985,Žatec,32,Tomáš,720,0,25,technik,Weidisch,720,CZ,,,21,Česká pirátská strana,,Česká pirátská strana,0,0,1,720,0,720,Česká pirátská strana,Piráti
711,1,Praha,32,Aleš,720,0,26,aplikační inženýr,Sůra,720,CZ,Ing. Bc.,,37,Česká pirátská strana,,Česká pirátská strana,0,0,1,720,0,720,Česká pirátská strana,Piráti
712,1,Praha,32,Sebastian,720,0,27,"student psychologie, terapeut",Holovský,720,CZ,Bc. et Bc.,,29,Česká pirátská strana,,Česká pirátská strana,0,0,1,720,0,720,Česká pirátská strana,Piráti
713,1,Praha,33,Jana,759,0,1,"předsedkyně ČS, učitelka",Volfová,759,CZ,Mgr.,,56,Česká Suverenita,,Česká Suverenita,0,0,1,759,0,759,Česká Suverenita,ČS
714,1,Praha,33,Miroslav,759,0,2,advokát,Jindrák,759,CZ,JUDr.,,63,Česká Suverenita,,Česká Suverenita,0,0,1,759,0,759,Česká Suverenita,ČS
715,544256,České Budějovice,33,Marie,759,0,3,ředitelka soc. právní poradny,Paukejová,759,CZ,Ing.,,59,Česká Suverenita,,Česká Suverenita,0,0,1,759,0,759,Česká Suverenita,ČS
716,585998,Zádveřice-Raková,33,Vladislav,759,0,4,vysokoškolský učitel,Štefka,99,CZ,JUDr.,,64,Česká Suverenita,,Česká Suverenita,0,0,1,759,0,759,Česká Suverenita,ČS
717,579025,Trutnov,33,Luďka,759,0,5,soukromá podnikatelka,Tomešová,759,CZ,,,45,Česká Suverenita,,Česká Suverenita,0,0,1,759,0,759,Česká Suverenita,ČS
718,579858,Vrchlabí,33,Vladimír,759,0,6,senátor,Dryml,99,CZ,MUDr.,,62,Česká Suverenita,,Česká Suverenita,0,0,1,759,0,759,Česká Suverenita,ČS
719,1,Praha,33,Petra,759,0,7,právnička,Bártová,759,CZ,Mgr.,,50,Česká Suverenita,,Česká Suverenita,0,0,1,759,0,759,Česká Suverenita,ČS
720,4,Ostrava,33,Zdeněk,759,0,8,herec,Pavlíček,759,CZ,Bc.,,46,Česká Suverenita,,Česká Suverenita,0,0,1,759,0,759,Česká Suverenita,ČS
721,1,Praha,33,Michaela,759,0,9,ředitelka sektretariátu,Jakubův,759,CZ,,,38,Česká Suverenita,,Česká Suverenita,0,0,1,759,0,759,Česká Suverenita,ČS
722,523704,Šumperk,33,Václav,759,0,10,vedoucí soc. právní poradny,Kopa,759,CZ,PhDr.,,57,Česká Suverenita,,Česká Suverenita,0,0,1,759,0,759,Česká Suverenita,ČS
723,533955,Kutná Hora,33,Olga,759,0,11,"zastupitelka, podnikatelka",Zubová,759,CZ,PhDr.,,54,Česká Suverenita,,Česká Suverenita,0,0,1,759,0,759,Česká Suverenita,ČS
724,553794,Klenčí pod Čerchovem,33,Jiří,759,0,12,"zastupitel, elektromechanik",Anderle,715,CZ,,,44,Česká Suverenita,,Česká Suverenita,0,0,1,759,0,759,Česká Suverenita,ČS
725,1,Praha,33,Vladimíra,759,0,13,koordinátorka monitoringu ESF,Levá,99,CZ,PhDr.,Ph.D.,51,Česká Suverenita,,Česká Suverenita,0,0,1,759,0,759,Česká Suverenita,ČS
726,554481,Cheb,33,Jiří,759,0,14,právník - soukromý zemědělec,Chmelarčík,759,CZ,JUDr.,,64,Česká Suverenita,,Česká Suverenita,0,0,1,759,0,759,Česká Suverenita,ČS
727,5,Ústí nad Labem,33,Helena,759,0,15,"zastupitelka, učitelka",Kubcová,785,CZ,Mgr.,,58,Česká Suverenita,,Česká Suverenita,0,0,1,759,0,759,Česká Suverenita,ČS
728,587249,Jamné,33,Aleš,759,0,16,vedoucí autoopravny,Mátl,759,CZ,,,44,Česká Suverenita,,Česká Suverenita,0,0,1,759,0,759,Česká Suverenita,ČS
729,1,Praha,33,Eva,759,0,17,podnikatelka,Morávková,759,CZ,,,35,Česká Suverenita,,Česká Suverenita,0,0,1,759,0,759,Česká Suverenita,ČS
730,585068,Zlín,33,Karel,759,0,18,podnikatel,Nedbálek,759,CZ,Mgr.,,27,Česká Suverenita,,Česká Suverenita,0,0,1,759,0,759,Česká Suverenita,ČS
731,544493,Homole,33,Jana,759,0,19,ekonomka,Červáková,759,CZ,,,57,Česká Suverenita,,Česká Suverenita,0,0,1,759,0,759,Česká Suverenita,ČS
732,532789,Ptice,33,Pavel,759,0,20,"IT specialista, zastupitel",Havránek,759,CZ,,,38,Česká Suverenita,,Česká Suverenita,0,0,1,759,0,759,Česká Suverenita,ČS
733,540986,Sobotín,33,Dana,759,0,21,finanční poradkyně,Pospíšilová,759,CZ,,,50,Česká Suverenita,,Česká Suverenita,0,0,1,759,0,759,Česká Suverenita,ČS
734,592005,Uherské Hradiště,33,Tomáš,759,0,22,invalidní důchodce vozíčkář,Fila,759,CZ,,,47,Česká Suverenita,,Česká Suverenita,0,0,1,759,0,759,Česká Suverenita,ČS
735,533858,Veltruby,33,Ivana,759,0,23,pedagog,Duková,759,CZ,PhDr. et Mgr.,,47,Česká Suverenita,,Česká Suverenita,0,0,1,759,0,759,Česká Suverenita,ČS
736,530115,Maršovice,33,Jan,759,0,24,administrativní pracovník,Kopal,759,CZ,Mgr. Bc.,,36,Česká Suverenita,,Česká Suverenita,0,0,1,759,0,759,Česká Suverenita,ČS
737,562971,Chomutov,33,Eva,759,0,25,důchodkyně - účetní,Beširevičová,759,CZ,,,63,Česká Suverenita,,Česká Suverenita,0,0,1,759,0,759,Česká Suverenita,ČS
738,598917,Karviná,33,František,759,0,26,ekonom,Bora,759,CZ,Ing.,,60,Česká Suverenita,,Česká Suverenita,0,0,1,759,0,759,Česká Suverenita,ČS
739,586846,Jihlava,33,Vladislav,759,0,27,"ekonom, soukromý podnikatel",Nechvátal,759,CZ,Ing.,,48,Česká Suverenita,,Česká Suverenita,0,0,1,759,0,759,Česká Suverenita,ČS
740,500496,Olomouc,33,Bohumil,759,0,28,soukromý podnikatel,Ferenc,759,CZ,,,46,Česká Suverenita,,Česká Suverenita,0,0,1,759,0,759,Česká Suverenita,ČS
741,1,Praha,34,Václav,55,0,1,"průvodce, tlumočník, vinárník",Srb,55,CZ,,,56,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)",,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),KČ
742,564842,Hlinná,34,Jarmila,55,0,2,odborná knihovnice,Štogrová,99,CZ,,,58,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)",,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),KČ
743,500496,Olomouc,34,Pavel,55,0,3,lékař,Andrš,55,CZ,MUDr.,,50,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)",,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),KČ
744,537705,Poříčany,34,Svatopluk,55,0,4,jednatel stavební společnosti,Novotný,55,CZ,,,38,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)",,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),KČ
745,2,Plzeň,34,Oldřich,55,0,5,architekt,Kodeda,99,CZ,Ing. arch.,,55,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)",,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),KČ
746,526169,Branná,34,Pavla,55,0,6,kastelánka,Kellerová,55,CZ,Mgr.,,52,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)",,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),KČ
747,1,Praha,34,Kateřina,55,0,7,makléřka,Šauerová,99,CZ,Ing.,,51,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)",,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),KČ
748,,,34,Registrační úřad ponechal pozici volnou,,1,8,,Kandidát v registraci škrtnut,,,,,,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)",,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),KČ
749,1,Praha,34,Radim,55,0,9,biolog,Špaček,55,CZ,RNDr.,,54,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)",,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),KČ
750,598003,Frýdek-Místek,34,Vítězslav,55,0,10,obchodní zástupce,Oram,55,CZ,Ing.,,51,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)",,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),KČ
751,585858,Tlumačov,34,Josef,55,0,11,akademický sochař,Petr,55,CZ,Mgr.A.,,44,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)",,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),KČ
752,537705,Poříčany,34,Michal,55,0,12,finanční poradce,Bašus,55,CZ,Mgr.,,45,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)",,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),KČ
753,563099,Jirkov,34,Jan,55,0,13,ředitel nadace,Mrzílek,55,CZ,,,60,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)",,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),KČ
754,584151,Vranov,34,Otakar,55,0,14,technik,Nečas,55,CZ,Ing.,,62,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)",,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),KČ
755,3,Brno,34,Martin,55,0,15,"učitel angličtiny, obchodník",Bernáth,55,CZ,,,48,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)",,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),KČ
756,1,Praha,34,Michal,55,0,16,archeolog,Lutovský,55,CZ,PhDr.,,53,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)",,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),KČ
757,2,Plzeň,34,Jan,55,0,17,spisovatel,Drnek,55,CZ,,,53,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)",,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),KČ
758,539627,Roztoky,34,Petr,55,0,18,genealog,Nohel,55,CZ,Mgr.,,35,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)",,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),KČ
759,3,Brno,34,Patrik,55,0,19,akademický sochař,Vlček,99,CZ,Mgr.A.,,43,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)",,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),KČ
760,580511,Lanškroun,34,Lukáš,55,0,20,státní zaměstnanec,Thun,99,CZ,PhDr.,,32,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)",,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),KČ
761,588296,Kroměříž,34,Petr,55,0,21,městský strážník,Klapil,99,CZ,,,41,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)",,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),KČ
762,588644,Kvasice,34,Marie,55,0,22,učitelka v.v.,Ešlerová,55,CZ,,,65,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)",,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),KČ
763,598003,Frýdek-Místek,34,Dagmar,55,0,23,finanční poradce,Molinová,55,CZ,Mgr.,,49,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)",,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),KČ
764,1,Praha,34,Milan,55,0,24,technik,Kolář,55,CZ,,,58,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)",,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),KČ
765,546461,Chlum u Třeboně,34,Marek,55,0,25,geolog,Stanzel,99,CZ,RNDr.,,55,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)",,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),KČ
766,540471,Mohelnice,34,Ctirad,55,0,26,policista v.v.,Štipl,55,CZ,,,71,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)",,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),KČ
767,1,Praha,34,Vladimír,55,0,27,řídící letového provozu,Krejčí,55,CZ,,,66,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)",,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),KČ
768,533271,Český Brod,34,Petr,55,0,28,živnostník,Žatečka,99,CZ,,,38,"Koruna Česká (monarchistická strana Čech, Moravy a Slezska)",,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)",0,0,1,055,0,55,Koruna Česká (monarch.strana),KČ
769,558362,Spálené Poříčí,35,Václav,132,0,1,sportovní reportér a manažer,Prokůpek,99,CZ,Ing.,Ph.D.,41,Aktiv nezávislých občanů,,Aktiv nezávislých občanů,0,0,1,132,0,132,Aktiv nezávislých občanů,ANEO
770,553671,Horšovský Týn,35,Alexandr,132,0,2,odborník na mez.vztahy a teol.,Martinec,99,CZ,,,29,Aktiv nezávislých občanů,,Aktiv nezávislých občanů,0,0,1,132,0,132,Aktiv nezávislých občanů,ANEO
771,562882,Varnsdorf,35,Lukáš,132,0,3,"obč. aktivista, komun. politik",Kohout,132,CZ,,,30,Aktiv nezávislých občanů,,Aktiv nezávislých občanů,0,0,1,132,0,132,Aktiv nezávislých občanů,ANEO
772,1,Praha,35,Luděk,132,0,4,"ekonom, předseda výboru",Toman,99,CZ,Ing.,,45,Aktiv nezávislých občanů,,Aktiv nezávislých občanů,0,0,1,132,0,132,Aktiv nezávislých občanů,ANEO
773,1,Praha,35,Vladimír,132,0,5,býv.gen.ředitel Poldi Kladno,Stehlík,99,CZ,Doc. Akad. arch.,,70,Aktiv nezávislých občanů,,Aktiv nezávislých občanů,0,0,1,132,0,132,Aktiv nezávislých občanů,ANEO
774,580350,Choceň,35,Jiří,132,0,6,energetik,Bezák,99,CZ,,,54,Aktiv nezávislých občanů,,Aktiv nezávislých občanů,0,0,1,132,0,132,Aktiv nezávislých občanů,ANEO
775,3,Brno,35,Pavel,132,0,7,"podnikatel, občanský aktivista",Suchomel,99,CZ,,,53,Aktiv nezávislých občanů,,Aktiv nezávislých občanů,0,0,1,132,0,132,Aktiv nezávislých občanů,ANEO
776,1,Praha,35,Eva,132,1,8,občanská aktivistka,Hůlková,132,CZ,,,60,Aktiv nezávislých občanů,,Aktiv nezávislých občanů,0,0,1,132,0,132,Aktiv nezávislých občanů,ANEO
777,1,Praha,35,Štefan,132,0,9,analytik v IT,Alakša,99,CZ,Bc.,,29,Aktiv nezávislých občanů,,Aktiv nezávislých občanů,0,0,1,132,0,132,Aktiv nezávislých občanů,ANEO
778,537454,Lysá nad Labem,35,Jindřich,132,0,10,výškové práce,Lajner,99,CZ,,,34,Aktiv nezávislých občanů,,Aktiv nezávislých občanů,0,0,1,132,0,132,Aktiv nezávislých občanů,ANEO
779,579025,Trutnov,35,Milan,132,0,11,lékař,Tejchman,99,CZ,MUDr.,,49,Aktiv nezávislých občanů,,Aktiv nezávislých občanů,0,0,1,132,0,132,Aktiv nezávislých občanů,ANEO
780,589250,Prostějov,35,Jaroslav,132,1,12,důchodce a občanský aktivista,Končák,99,CZ,,,65,Aktiv nezávislých občanů,,Aktiv nezávislých občanů,0,0,1,132,0,132,Aktiv nezávislých občanů,ANEO
781,586846,Jihlava,35,Vladimír,132,0,13,občanský aktivista,Prokeš,99,CZ,,,46,Aktiv nezávislých občanů,,Aktiv nezávislých občanů,0,0,1,132,0,132,Aktiv nezávislých občanů,ANEO
782,573230,Nemyčeves,35,Miloslav,132,0,14,"důchodce, reportér, farmář",Jandík,132,CZ,,,71,Aktiv nezávislých občanů,,Aktiv nezávislých občanů,0,0,1,132,0,132,Aktiv nezávislých občanů,ANEO
783,572659,Jičín,35,Pavel,132,0,15,administrativní pracovník,Volf,99,CZ,,,25,Aktiv nezávislých občanů,,Aktiv nezávislých občanů,0,0,1,132,0,132,Aktiv nezávislých občanů,ANEO
784,1,Praha,35,Mário Alessandro,132,0,16,"spisovatel, básník, filosof",de Bikavér,99,CZ,Mgr.,,50,Aktiv nezávislých občanů,,Aktiv nezávislých občanů,0,0,1,132,0,132,Aktiv nezávislých občanů,ANEO
785,552755,Věžky,35,Josef,132,0,17,"zedník, člen exek.domobrany",Olšina,99,CZ,,,54,Aktiv nezávislých občanů,,Aktiv nezávislých občanů,0,0,1,132,0,132,Aktiv nezávislých občanů,ANEO
786,549649,Tečovice,35,Lenka,132,0,18,dělnice,Lekešová,99,CZ,,,39,Aktiv nezávislých občanů,,Aktiv nezávislých občanů,0,0,1,132,0,132,Aktiv nezávislých občanů,ANEO
787,5,Ústí nad Labem,35,Martin,132,1,19,"reportér, číšník",Menčík,132,CZ,,,45,Aktiv nezávislých občanů,,Aktiv nezávislých občanů,0,0,1,132,0,132,Aktiv nezávislých občanů,ANEO
788,558371,Starý Plzenec,35,Martin,132,0,20,předseda Ochránců občan. práv,Liška,99,CZ,,,37,Aktiv nezávislých občanů,,Aktiv nezávislých občanů,0,0,1,132,0,132,Aktiv nezávislých občanů,ANEO
789,1,Praha,36,Michal,2,0,1,"předseda ČSNS, letecký inženýr",Klusáček,2,CZ,Ing.,,34,Česká strana národně sociální,,Česká strana národně sociální,0,0,1,002,0,2,Česká strana národně sociální,ČSNS
790,531901,Újezd,36,Václav,2,0,2,velitel jednotky dráž. hasičů,Mlejnský,99,CZ,,,40,Česká strana národně sociální,,Česká strana národně sociální,0,0,1,002,0,2,Česká strana národně sociální,ČSNS
791,1,Praha,36,Petr,2,0,3,manažer restaurace,Novák,2,CZ,Bc.,,34,Česká strana národně sociální,,Česká strana národně sociální,0,0,1,002,0,2,Česká strana národně sociální,ČSNS
792,580511,Lanškroun,36,Tadeáš,2,0,4,předseda občanského sdružení,Heger,2,CZ,,,21,Česká strana národně sociální,,Česká strana národně sociální,0,0,1,002,0,2,Česká strana národně sociální,ČSNS
793,538621,Podolanka,36,Karel,2,0,5,"předseda ČSNS2005, ekonom",Janko,175,CZ,Ing.,,70,Česká strana národně sociální,,Česká strana národně sociální,0,0,1,002,0,2,Česká strana národně sociální,ČSNS
794,507580,Kravaře,36,Eliška,2,0,6,referentka marketingu,Marková,2,CZ,Bc.,,25,Česká strana národně sociální,,Česká strana národně sociální,0,0,1,002,0,2,Česká strana národně sociální,ČSNS
795,574961,Hlavečník,36,Miroslav,2,0,7,"programátor CNC str., kaskadér",Brázdil,2,CZ,,,45,Česká strana národně sociální,,Česká strana národně sociální,0,0,1,002,0,2,Česká strana národně sociální,ČSNS
796,575623,Semín,36,Karel,2,0,8,chovatel,Doskočil,2,CZ,,,61,Česká strana národně sociální,,Česká strana národně sociální,0,0,1,002,0,2,Česká strana národně sociální,ČSNS
797,1,Praha,37,Pavel,1006,0,1,spec. přípravy bezpeč. složek,Černý,1006,CZ,Mgr.,,46,Občanská konzervativní strana,,Občanská konzervativní strana,0,0,1,1006,0,1006,Občanská konzervativní strana,O.K.strana
798,1,Praha,37,Bedřich,1006,0,2,podnikatel,Danda,716,CZ,,,74,Občanská konzervativní strana,,Občanská konzervativní strana,0,0,1,1006,0,1006,Občanská konzervativní strana,O.K.strana
799,1,Praha,37,Karel,1006,0,3,podnikatel,Kasal,1006,CZ,,,63,Občanská konzervativní strana,,Občanská konzervativní strana,0,0,1,1006,0,1006,Občanská konzervativní strana,O.K.strana
800,592048,Bojkovice,37,Petr,1006,0,4,zaměstnanec v potravin. firmě,Thaisz,716,CZ,,,48,Občanská konzervativní strana,,Občanská konzervativní strana,0,0,1,1006,0,1006,Občanská konzervativní strana,O.K.strana
801,1,Praha,37,Šárka,1006,0,5,herečka,Ullrichová,1006,CZ,,,39,Občanská konzervativní strana,,Občanská konzervativní strana,0,0,1,1006,0,1006,Občanská konzervativní strana,O.K.strana
802,3,Brno,37,Richard,1006,0,6,právník,Novák,1006,CZ,JUDr.,,52,Občanská konzervativní strana,,Občanská konzervativní strana,0,0,1,1006,0,1006,Občanská konzervativní strana,O.K.strana
803,532983,Tuchlovice,37,Veronika,1006,0,7,doktorka záchranářka,Vaštová,1006,CZ,MUDr.,,41,Občanská konzervativní strana,,Občanská konzervativní strana,0,0,1,1006,0,1006,Občanská konzervativní strana,O.K.strana
804,1,Praha,37,Jana,1006,0,8,zást.ředitele domova pro sen.,Prokešová,1006,CZ,Mgr.,,44,Občanská konzervativní strana,,Občanská konzervativní strana,0,0,1,1006,0,1006,Občanská konzervativní strana,O.K.strana
805,1,Praha,37,Jana,1006,0,9,bankéřka,Gabrielová,1006,CZ,Ing.,,47,Občanská konzervativní strana,,Občanská konzervativní strana,0,0,1,1006,0,1006,Občanská konzervativní strana,O.K.strana
806,3,Brno,37,Lenka,1006,0,10,auditorka v bance,Nováčková,1006,CZ,Ing.,,29,Občanská konzervativní strana,,Občanská konzervativní strana,0,0,1,1006,0,1006,Občanská konzervativní strana,O.K.strana
807,1,Praha,37,Robert,1006,0,11,spolumajitel firmy,Metelec,1006,CZ,,,38,Občanská konzervativní strana,,Občanská konzervativní strana,0,0,1,1006,0,1006,Občanská konzervativní strana,O.K.strana
808,1,Praha,37,Daniel,1006,0,12,student,Svoboda,1006,CZ,,,21,Občanská konzervativní strana,,Občanská konzervativní strana,0,0,1,1006,0,1006,Občanská konzervativní strana,O.K.strana
809,1,Praha,37,Alexandr,1006,0,13,podnikatel,Stepanovič,1006,CZ,,,32,Občanská konzervativní strana,,Občanská konzervativní strana,0,0,1,1006,0,1006,Občanská konzervativní strana,O.K.strana
810,550094,Prachatice,37,Jiří,1006,0,14,obchodník,Hrbek,1006,CZ,,,31,Občanská konzervativní strana,,Občanská konzervativní strana,0,0,1,1006,0,1006,Občanská konzervativní strana,O.K.strana
811,1,Praha,37,Daniel,1006,0,15,pracovník ve správě nemovit.,Müller,1006,CZ,,,23,Občanská konzervativní strana,,Občanská konzervativní strana,0,0,1,1006,0,1006,Občanská konzervativní strana,O.K.strana
